ADDRESS,POSTCODE,CURRENT_ENERGY_RATING,LODGEMENT_DATE,PROPERTY_TYPE,TOTAL_FLOOR_AREA,LOCAL_AUTHORITY_LABEL,full_address,LAT,LON
"11, Gordon Street",FY4 1AJ,E,2016-12-02,House,76.0,Blackpool,"11, Gordon Street, FY4 1AJ, Blackpool, UK",53.7981911,-3.0536613
1a Whitegate Drive,FY3 9AE,E,2022-05-05,Flat,63.0,Blackpool,"1a Whitegate Drive, FY3 9AE, Blackpool, UK",53.8182065,-3.0383212
"Flat 2, 95 Park Road",FY1 4ET,E,2017-12-11,Flat,30.0,Blackpool,"Flat 2, 95 Park Road, FY1 4ET, Blackpool, UK",53.8132498,-3.0440146
"Flat 1, 55 Northfield Avenue",FY1 2ND,E,2019-08-10,Flat,36.0,Blackpool,"Flat 1, 55 Northfield Avenue, FY1 2ND, Blackpool, UK",53.83114,-3.0494965
"13, Keswick Road",FY1 5PB,E,2016-04-04,House,194.0,Blackpool,"13, Keswick Road, FY1 5PB, Blackpool, UK",53.8091482,-3.0437356
"7, Gladstone Street",FY4 2AL,E,2017-03-02,Flat,56.0,Blackpool,"7, Gladstone Street, FY4 2AL, Blackpool, UK",53.798869,-3.0436771
"Flat 5, 33 Holmfield Road",FY2 9TB,E,2022-10-04,Flat,32.0,Blackpool,"Flat 5, 33 Holmfield Road, FY2 9TB, Blackpool, UK",53.83514479999999,-3.052104
"9, Fenton Road",FY1 3RT,E,2015-10-08,House,99.0,Blackpool,"9, Fenton Road, FY1 3RT, Blackpool, UK",53.823251,-3.042805
"57, Annesley Avenue",FY3 7JD,F,2016-06-07,House,117.0,Blackpool,"57, Annesley Avenue, FY3 7JD, Blackpool, UK",53.8307149,-3.0332928
"95, Grasmere Road",FY1 5NQ,F,2017-01-02,Flat,126.0,Blackpool,"95, Grasmere Road, FY1 5NQ, Blackpool, UK",53.8058551,-3.039738
"Flat 1, 91a Central Drive",FY1 5EE,F,2016-07-12,Maisonette,43.0,Blackpool,"Flat 1, 91a Central Drive, FY1 5EE, Blackpool, UK",53.811139,-3.0485802
"20, Ingleton Avenue",FY2 0DX,E,2015-09-06,House,87.0,Blackpool,"20, Ingleton Avenue, FY2 0DX, Blackpool, UK",53.851425,-3.0270043
"44, Gorton Street",FY1 3HP,E,2015-11-09,House,77.0,Blackpool,"44, Gorton Street, FY1 3HP, Blackpool, UK",53.8230788,-3.0443279
"272, Newton Drive",FY3 8PZ,E,2020-12-01,House,174.0,Blackpool,"272, Newton Drive, FY3 8PZ, Blackpool, UK",53.8260854,-3.0127582
"Flat 1, 18 Garden Terrace",FY4 2AD,E,2016-02-11,Flat,29.0,Blackpool,"Flat 1, 18 Garden Terrace, FY4 2AD, Blackpool, UK",53.7990398,-3.0495152
"181, Kingscote Drive",FY3 8EH,G,2017-06-08,House,122.0,Blackpool,"181, Kingscote Drive, FY3 8EH, Blackpool, UK",53.8266934,-3.0286509
"Flat 3, 14 St Heliers Road",FY1 6JF,E,2022-06-06,Flat,19.0,Blackpool,"Flat 3, 14 St Heliers Road, FY1 6JF, Blackpool, UK",53.8033145,-3.046962
"Flat 3, 15 Hesketh Avenue, Bispham",FY2 9JX,E,2019-07-10,Flat,18.0,Blackpool,"Flat 3, 15 Hesketh Avenue, Bispham, FY2 9JX, Blackpool, UK",53.8488331,-3.0519661
"Flat 1, 185 Central Drive",FY1 5ED,F,2015-09-05,Flat,35.0,Blackpool,"Flat 1, 185 Central Drive, FY1 5ED, Blackpool, UK",53.809652,-3.0464964
"Flat 3, 15 Clare Street",FY1 6HR,E,2016-11-11,Flat,35.0,Blackpool,"Flat 3, 15 Clare Street, FY1 6HR, Blackpool, UK",53.8018874,-3.0500811
"213, Warbreck Drive",FY2 9PP,E,2016-03-02,Bungalow,168.0,Blackpool,"213, Warbreck Drive, FY2 9PP, Blackpool, UK",53.8429189,-3.049876
"Flat 9, 160, Reads Avenue",FY1 4JD,E,2018-01-04,Flat,13.0,Blackpool,"Flat 9, 160, Reads Avenue, FY1 4JD, Blackpool, UK",53.8150109,-3.0395555
5B Lonsdale Road,FY1 6EE,E,2022-07-06,Maisonette,77.0,Blackpool,"5B Lonsdale Road, FY1 6EE, Blackpool, UK",53.8052182,-3.051788
"19, Horncliffe Road",FY4 1LJ,E,2015-10-08,House,178.0,Blackpool,"19, Horncliffe Road, FY4 1LJ, Blackpool, UK",53.7874162,-3.0494047
"35, Collingwood Avenue",FY3 8DE,E,2016-09-05,House,99.0,Blackpool,"35, Collingwood Avenue, FY3 8DE, Blackpool, UK",53.8205343,-3.033508
"Flat 7, 52-54 Warley Road",FY1 2LL,E,2018-10-12,Flat,45.0,Blackpool,"Flat 7, 52-54 Warley Road, FY1 2LL, Blackpool, UK",53.8305283,-3.0512942
"Flat 5, 19 Charnley Road",FY1 4PE,E,2015-10-06,Flat,28.0,Blackpool,"Flat 5, 19 Charnley Road, FY1 4PE, Blackpool, UK",53.8147459,-3.0494806
"Flat 2, 28 Grosvenor Street",FY1 3HB,F,2015-10-06,Flat,30.0,Blackpool,"Flat 2, 28 Grosvenor Street, FY1 3HB, Blackpool, UK",53.82021409999999,-3.0466134
2a Eccleston Road,FY1 6NH,F,2015-10-08,Flat,50.0,Blackpool,"2a Eccleston Road, FY1 6NH, Blackpool, UK",53.8002008,-3.0369779
"240, Dinmore Avenue",FY3 7TY,E,2016-11-11,House,98.0,Blackpool,"240, Dinmore Avenue, FY3 7TY, Blackpool, UK",53.8353988,-3.0137287
"17, St. Edmunds Road",FY4 4EJ,E,2018-06-01,House,83.0,Blackpool,"17, St. Edmunds Road, FY4 4EJ, Blackpool, UK",53.8003875,-3.0262195
"10, Harcourt Road",FY4 3ET,E,2016-05-04,Bungalow,55.0,Blackpool,"10, Harcourt Road, FY4 3ET, Blackpool, UK",53.7953136,-3.0399368
"19, Glencross Place",FY4 5AD,F,2016-09-03,Bungalow,96.0,Blackpool,"19, Glencross Place, FY4 5AD, Blackpool, UK",53.7907975,-3.0300352
"4, St. Bedes Avenue",FY4 1AQ,F,2015-12-08,House,189.0,Blackpool,"4, St. Bedes Avenue, FY4 1AQ, Blackpool, UK",53.7990968,-3.053671
"Flat 1, 22 King George Avenue",FY2 9SW,G,2019-07-02,Flat,32.0,Blackpool,"Flat 1, 22 King George Avenue, FY2 9SW, Blackpool, UK",53.8345357,-3.0523215
"9, St. Bedes Avenue",FY4 1AQ,F,2016-03-03,House,216.0,Blackpool,"9, St. Bedes Avenue, FY4 1AQ, Blackpool, UK",53.799107,-3.0531845
92 Torsway Avenue,FY3 8JX,E,2022-10-06,Flat,47.0,Blackpool,"92 Torsway Avenue, FY3 8JX, Blackpool, UK",53.82572949999999,-3.0241887
"9, Fairhurst Street",FY1 3HS,F,2015-11-03,House,83.0,Blackpool,"9, Fairhurst Street, FY1 3HS, Blackpool, UK",53.8222922,-3.0449073
"45, Northfield Avenue",FY1 2ND,F,2015-10-06,House,117.0,Blackpool,"45, Northfield Avenue, FY1 2ND, Blackpool, UK",53.8311454,-3.0498789
"25, St. Martins Road",FY4 2DT,E,2018-07-03,House,129.0,Blackpool,"25, St. Martins Road, FY4 2DT, Blackpool, UK",53.7873852,-3.045297
"45, Foxdale Avenue",FY3 7AD,E,2017-02-06,House,77.0,Blackpool,"45, Foxdale Avenue, FY3 7AD, Blackpool, UK",53.82814940000001,-3.0382415
53 North Park Drive,FY3 8NH,E,2021-07-09,House,494.0,Blackpool,"53 North Park Drive, FY3 8NH, Blackpool, UK",53.819542,-3.0242904
"Second Floor Flat, 4 Hampton Road",FY4 1JB,E,2022-05-05,Flat,45.0,Blackpool,"Second Floor Flat, 4 Hampton Road, FY4 1JB, Blackpool, UK",53.7945614,-3.0487854
"15, Freckleton Street",FY1 4AW,E,2016-08-03,House,80.0,Blackpool,"15, Freckleton Street, FY1 4AW, Blackpool, UK",53.8111135,-3.0445694
"226, Lytham Road",FY1 6EX,E,2016-09-08,Flat,65.0,Blackpool,"226, Lytham Road, FY1 6EX, Blackpool, UK",53.8012585,-3.0509417
135 Rodwell Walk,FY3 7PA,E,2022-07-06,Flat,44.0,Blackpool,"135 Rodwell Walk, FY3 7PA, Blackpool, UK",53.828079,-3.0231129
"190, Park Road",FY1 5QS,E,2015-10-09,House,131.0,Blackpool,"190, Park Road, FY1 5QS, Blackpool, UK",53.8096647,-3.0376153
"21, Ribble Road",FY1 4AA,E,2016-01-06,House,100.0,Blackpool,"21, Ribble Road, FY1 4AA, Blackpool, UK",53.8116141,-3.0474292
"6, Ardmore Road",FY2 0RU,E,2016-09-03,House,72.0,Blackpool,"6, Ardmore Road, FY2 0RU, Blackpool, UK",53.8427099,-3.0362138
37a Westcliffe Drive,FY3 7BH,G,2019-07-11,Flat,58.0,Blackpool,"37a Westcliffe Drive, FY3 7BH, Blackpool, UK",53.8291025,-3.0301349
"Flat 3, 20 Westmorland Avenue",FY1 5LG,E,2017-10-11,Flat,21.0,Blackpool,"Flat 3, 20 Westmorland Avenue, FY1 5LG, Blackpool, UK",53.8081964,-3.0445204
"84, Halton Gardens",FY4 4XR,F,2015-12-09,Bungalow,40.0,Blackpool,"84, Halton Gardens, FY4 4XR, Blackpool, UK",53.79439199999999,-3.0254377
"1, Hampshire Place",FY4 5BA,E,2017-10-03,Bungalow,92.0,Blackpool,"1, Hampshire Place, FY4 5BA, Blackpool, UK",53.7872673,-3.0245531
"Flat 7, 19 Charnley Road",FY1 4PE,E,2015-10-06,Flat,34.0,Blackpool,"Flat 7, 19 Charnley Road, FY1 4PE, Blackpool, UK",53.8147459,-3.0494806
"172a, Park Road",FY1 5QS,F,2015-10-07,Flat,43.0,Blackpool,"172a, Park Road, FY1 5QS, Blackpool, UK",53.8103862,-3.0392746
"76, Chesterfield Road",FY1 2PL,F,2016-04-02,House,124.0,Blackpool,"76, Chesterfield Road, FY1 2PL, Blackpool, UK",53.8288612,-3.0476603
"Flat 4, 133 Bond Street",FY4 1HG,E,2016-08-12,Flat,47.0,Blackpool,"Flat 4, 133 Bond Street, FY4 1HG, Blackpool, UK",53.7946815,-3.0537615
"Flat 7 Hesketh Court, Queens Promenade",FY2 9JJ,E,2018-12-12,Maisonette,93.0,Blackpool,"Flat 7 Hesketh Court, Queens Promenade, FY2 9JJ, Blackpool, UK",53.8491252,-3.0529975
"24a, Westcliffe Drive",FY3 7HG,G,2015-12-01,Flat,65.0,Blackpool,"24a, Westcliffe Drive, FY3 7HG, Blackpool, UK",53.8284688,-3.0310207
"Flat 3, 2 Montague Street",FY4 1AT,F,2017-11-07,Flat,37.0,Blackpool,"Flat 3, 2 Montague Street, FY4 1AT, Blackpool, UK",53.79741259999999,-3.0549337
"89, Central Drive",FY1 5EE,G,2016-07-03,Maisonette,157.0,Blackpool,"89, Central Drive, FY1 5EE, Blackpool, UK",53.8111811,-3.0486247
"3, Everton Road",FY4 2JH,E,2016-01-02,House,123.0,Blackpool,"3, Everton Road, FY4 2JH, Blackpool, UK",53.78519619999999,-3.0443763
"Flat 6, 7 Albert Road",FY1 4TA,E,2019-06-08,Flat,29.0,Blackpool,"Flat 6, 7 Albert Road, FY1 4TA, Blackpool, UK",53.8146232,-3.0534483
"117b, Bond Street",FY4 1EY,G,2017-11-08,Flat,32.0,Blackpool,"117b, Bond Street, FY4 1EY, Blackpool, UK",53.7952607,-3.0537703
"177, Preston New Road",FY3 9NJ,F,2018-06-04,House,103.0,Blackpool,"177, Preston New Road, FY3 9NJ, Blackpool, UK",53.8028483,-3.0117154
"8, Keswick Road",FY1 5PB,G,2018-03-06,House,110.0,Blackpool,"8, Keswick Road, FY1 5PB, Blackpool, UK",53.809253,-3.0442827
"Flat 1, 1a Lune Grove",FY1 5PL,E,2015-12-10,Flat,80.0,Blackpool,"Flat 1, 1a Lune Grove, FY1 5PL, Blackpool, UK",53.8079867,-3.0423239
"Apartment 1, 14, Knowle Avenue",FY2 9RR,E,2018-03-10,Flat,125.0,Blackpool,"Apartment 1, 14, Knowle Avenue, FY2 9RR, Blackpool, UK",53.8379712,-3.0525753
"82, Bardsway Avenue",FY3 8LE,E,2017-07-11,House,102.0,Blackpool,"82, Bardsway Avenue, FY3 8LE, Blackpool, UK",53.8234577,-3.0236319
"2, Sandhills Avenue",FY4 1QQ,E,2016-06-04,House,115.0,Blackpool,"2, Sandhills Avenue, FY4 1QQ, Blackpool, UK",53.7838226,-3.0512639
"23, Warbreck Drive",FY2 9SZ,E,2016-04-03,House,149.0,Blackpool,"23, Warbreck Drive, FY2 9SZ, Blackpool, UK",53.8357916,-3.0505519
"Flat 3, 22 King George Avenue",FY2 9SW,G,2019-07-02,Flat,36.0,Blackpool,"Flat 3, 22 King George Avenue, FY2 9SW, Blackpool, UK",53.8345357,-3.0523215
"63, Alderley Avenue",FY4 1SP,E,2016-06-04,House,88.0,Blackpool,"63, Alderley Avenue, FY4 1SP, Blackpool, UK",53.7826178,-3.0528255
2a Moore Street,FY4 1DB,E,2022-09-05,Maisonette,78.0,Blackpool,"2a Moore Street, FY4 1DB, Blackpool, UK",53.7984713,-3.0520666
43 Palatine Road,FY1 4BX,G,2018-12-09,House,241.0,Blackpool,"43 Palatine Road, FY1 4BX, Blackpool, UK",53.812614,-3.0465021
"66a, Milbourne Street",FY1 3LW,E,2018-06-10,House,86.0,Blackpool,"66a, Milbourne Street, FY1 3LW, Blackpool, UK",53.82099479999999,-3.0433007
"Flat 2, 63 Lord Street",FY1 2BJ,F,2015-10-12,Flat,40.0,Blackpool,"Flat 2, 63 Lord Street, FY1 2BJ, Blackpool, UK",53.8232138,-3.0520617
"5, Royal Bank Road",FY3 9PW,F,2017-05-02,House,80.0,Blackpool,"5, Royal Bank Road, FY3 9PW, Blackpool, UK",53.8072579,-3.0280615
"12, Ashfield Court, Bispham",FY2 0DQ,E,2019-02-08,Flat,48.0,Blackpool,"12, Ashfield Court, Bispham, FY2 0DQ, Blackpool, UK",53.8565429,-3.0288413
6 Harrington Avenue,FY4 1QE,E,2022-09-05,House,82.0,Blackpool,"6 Harrington Avenue, FY4 1QE, Blackpool, UK",53.7831986,-3.0509654
"Flat 3, 62 Regent Road",FY1 4NB,F,2019-01-10,Flat,31.0,Blackpool,"Flat 3, 62 Regent Road, FY1 4NB, Blackpool, UK",53.81625810000001,-3.0459342
"The Willows, St. Nicholas Road",FY4 5JB,G,2020-03-08,Bungalow,100.0,Blackpool,"The Willows, St. Nicholas Road, FY4 5JB, Blackpool, UK",53.7805038,-3.0105751
42 Willowbank Avenue,FY4 3NB,E,2022-09-06,House,63.0,Blackpool,"42 Willowbank Avenue, FY4 3NB, Blackpool, UK",53.7847622,-3.0250253
"Flat 1, 61-67 Waterloo Road",FY4 1AD,E,2018-01-11,Flat,31.0,Blackpool,"Flat 1, 61-67 Waterloo Road, FY4 1AD, Blackpool, UK",53.7986242,-3.0521882
"95, Squires Gate Lane",FY4 1QW,E,2020-04-09,Maisonette,55.0,Blackpool,"95, Squires Gate Lane, FY4 1QW, Blackpool, UK",53.77847389999999,-3.0472195
"Flat 4, 16 Egerton Road",FY1 2NW,F,2016-06-08,Flat,27.0,Blackpool,"Flat 4, 16 Egerton Road, FY1 2NW, Blackpool, UK",53.8287835,-3.052185
"17, Chester Road",FY3 8BE,E,2015-09-07,House,65.0,Blackpool,"17, Chester Road, FY3 8BE, Blackpool, UK",53.8246169,-3.0382032
"Flat 3, 1, Hesketh Avenue",FY2 9JX,F,2016-08-03,Flat,59.0,Blackpool,"Flat 3, 1, Hesketh Avenue, FY2 9JX, Blackpool, UK",53.8487672,-3.0525872
"14, Devon Street",FY4 3BL,F,2015-09-04,House,74.0,Blackpool,"14, Devon Street, FY4 3BL, Blackpool, UK",53.7981997,-3.0408123
"Flat 2, 92 Dickson Road",FY1 2BU,E,2019-12-02,Flat,40.0,Blackpool,"Flat 2, 92 Dickson Road, FY1 2BU, Blackpool, UK",53.8236085,-3.0540661
"43, Devona Avenue",FY4 4NU,E,2017-03-02,House,71.0,Blackpool,"43, Devona Avenue, FY4 4NU, Blackpool, UK",53.8009722,-3.0090554
383 St. Annes Road,FY4 2QP,E,2022-06-05,House,117.0,Blackpool,"383 St. Annes Road, FY4 2QP, Blackpool, UK",53.78510530000001,-3.036346
"3, Wyresdale Avenue",FY2 0HU,F,2017-05-10,House,93.0,Blackpool,"3, Wyresdale Avenue, FY2 0HU, Blackpool, UK",53.8515816,-3.0378881
"Flat 3, 18 Garden Terrace",FY4 2AD,E,2020-02-07,Flat,28.0,Blackpool,"Flat 3, 18 Garden Terrace, FY4 2AD, Blackpool, UK",53.7990398,-3.0495152
"Flat 6, 17 Holmfield Road",FY2 9SL,E,2017-01-11,Flat,29.0,Blackpool,"Flat 6, 17 Holmfield Road, FY2 9SL, Blackpool, UK",53.8343163,-3.0522386
"3, Warwick Road",FY3 8BA,E,2016-07-06,House,58.0,Blackpool,"3, Warwick Road, FY3 8BA, Blackpool, UK",53.8247097,-3.0388692
"38, Northumberland Avenue",FY2 9SA,E,2016-03-05,House,152.0,Blackpool,"38, Northumberland Avenue, FY2 9SA, Blackpool, UK",53.8370693,-3.0507962
"2, Fisher Street",FY1 3BJ,E,2016-10-05,House,74.0,Blackpool,"2, Fisher Street, FY1 3BJ, Blackpool, UK",53.8215391,-3.0459226
"20, Devonshire Road",FY3 8AA,E,2019-03-09,House,105.0,Blackpool,"20, Devonshire Road, FY3 8AA, Blackpool, UK",53.8193535,-3.0384266
"48, Elizabeth Street",FY1 3JB,F,2015-09-02,House,84.0,Blackpool,"48, Elizabeth Street, FY1 3JB, Blackpool, UK",53.8220119,-3.0451151
"1, Rutherford Place",FY4 1SL,E,2016-03-03,House,155.0,Blackpool,"1, Rutherford Place, FY4 1SL, Blackpool, UK",53.7779242,-3.0533546
"62, Bathurst Avenue",FY3 7RL,E,2018-10-12,House,105.0,Blackpool,"62, Bathurst Avenue, FY3 7RL, Blackpool, UK",53.8277052,-3.0163938
"Flat 3, 96 Bloomfield Road",FY1 6JW,E,2019-06-02,Flat,36.0,Blackpool,"Flat 3, 96 Bloomfield Road, FY1 6JW, Blackpool, UK",53.8042836,-3.0448206
"Flat 3, 32, Raikes Parade",FY1 4EX,E,2018-02-01,Flat,40.0,Blackpool,"Flat 3, 32, Raikes Parade, FY1 4EX, Blackpool, UK",53.81677730000001,-3.0442116
"24, Maxwell Grove",FY2 0QG,E,2016-06-09,House,78.0,Blackpool,"24, Maxwell Grove, FY2 0QG, Blackpool, UK",53.83871629999999,-3.028167
"24, Stockydale Road",FY4 5HW,E,2016-09-11,House,77.0,Blackpool,"24, Stockydale Road, FY4 5HW, Blackpool, UK",53.7865729,-3.0110801
"79, Hornby Road",FY1 4QP,E,2017-02-11,House,129.0,Blackpool,"79, Hornby Road, FY1 4QP, Blackpool, UK",53.8142187,-3.0478592
"22, Boscombe Road",FY4 1LW,F,2019-09-01,Bungalow,95.0,Blackpool,"22, Boscombe Road, FY4 1LW, Blackpool, UK",53.7861566,-3.0500113
"43, Newton Drive",FY3 8EN,F,2015-09-12,House,254.0,Blackpool,"43, Newton Drive, FY3 8EN, Blackpool, UK",53.818981,-3.0322922
"8A NEWLYN COURT, NEWLYN AVENUE",FY4 3SB,E,2021-09-08,Flat,54.0,Blackpool,"8A NEWLYN COURT, NEWLYN AVENUE, FY4 3SB, Blackpool, UK",53.78253429999999,-3.0271494
"182, Ashfield Road",FY2 0BX,E,2017-05-01,Bungalow,69.0,Blackpool,"182, Ashfield Road, FY2 0BX, Blackpool, UK",53.8556019,-3.0323882
"15, Collyhurst Avenue",FY4 3NF,F,2017-07-07,House,57.0,Blackpool,"15, Collyhurst Avenue, FY4 3NF, Blackpool, UK",53.785487,-3.0244933
"129, George Street",FY1 3SF,E,2016-04-05,House,134.0,Blackpool,"129, George Street, FY1 3SF, Blackpool, UK",53.8225235,-3.041636
"7, Harewood Avenue",FY3 7LH,E,2016-05-05,House,106.0,Blackpool,"7, Harewood Avenue, FY3 7LH, Blackpool, UK",53.83668369999999,-3.017817
12 Cornwall Avenue,FY2 9QW,E,2022-01-04,House,131.0,Blackpool,"12 Cornwall Avenue, FY2 9QW, Blackpool, UK",53.83483889999999,-3.0495224
"Flat 1, 199 Hornby Road",FY1 4JA,E,2019-09-09,Flat,34.0,Blackpool,"Flat 1, 199 Hornby Road, FY1 4JA, Blackpool, UK",53.81621370000001,-3.0382164
"30, Rosedale Avenue",FY4 4HR,E,2016-04-05,House,83.0,Blackpool,"30, Rosedale Avenue, FY4 4HR, Blackpool, UK",53.8032046,-3.0189057
"14, Carshalton Road",FY1 2NR,F,2017-05-05,House,161.0,Blackpool,"14, Carshalton Road, FY1 2NR, Blackpool, UK",53.829226,-3.0516175
"5, Bowfell Close",FY4 4SQ,E,2015-09-09,House,107.0,Blackpool,"5, Bowfell Close, FY4 4SQ, Blackpool, UK",53.8007851,-2.9954489
71 St. Albans Road,FY1 4EG,E,2022-10-06,House,148.0,Blackpool,"71 St. Albans Road, FY1 4EG, Blackpool, UK",53.8132818,-3.0371818
"29, Southbank Avenue",FY4 5BU,F,2016-07-03,House,70.0,Blackpool,"29, Southbank Avenue, FY4 5BU, Blackpool, UK",53.7928759,-3.0150004
"93, Central Drive",FY1 5EE,G,2016-07-03,Maisonette,157.0,Blackpool,"93, Central Drive, FY1 5EE, Blackpool, UK",53.8110631,-3.04869
"105a, Palatine Road",FY1 4DN,E,2016-01-11,House,50.0,Blackpool,"105a, Palatine Road, FY1 4DN, Blackpool, UK",53.8136181,-3.0429517
"9, Greenwood Avenue",FY1 6RF,E,2015-10-08,House,109.0,Blackpool,"9, Greenwood Avenue, FY1 6RF, Blackpool, UK",53.8055631,-3.0296121
"20, Daggers Hall Lane",FY4 4AY,E,2016-07-12,House,114.0,Blackpool,"20, Daggers Hall Lane, FY4 4AY, Blackpool, UK",53.79703259999999,-3.0273337
"Flat 4, 102 Burlington Road",FY4 1JR,F,2015-11-01,Flat,22.0,Blackpool,"Flat 4, 102 Burlington Road, FY4 1JR, Blackpool, UK",53.7878495,-3.0531468
163 Rodwell Walk,FY3 7PA,E,2022-07-06,Flat,44.0,Blackpool,"163 Rodwell Walk, FY3 7PA, Blackpool, UK",53.8281881,-3.0224881
"Flat 4, 30 Braithwaite Street",FY1 2HS,E,2020-07-01,Flat,42.0,Blackpool,"Flat 4, 30 Braithwaite Street, FY1 2HS, Blackpool, UK",53.8251786,-3.0529829
"76, Cocker Street",FY1 2EB,F,2018-12-10,House,121.0,Blackpool,"76, Cocker Street, FY1 2EB, Blackpool, UK",53.8241866,-3.0497555
1 Stanley Road,FY1 4QL,E,2022-09-04,House,67.0,Blackpool,"1 Stanley Road, FY1 4QL, Blackpool, UK",53.8138095,-3.0479235
143 Rodwell Walk,FY3 7PA,E,2022-07-06,Flat,44.0,Blackpool,"143 Rodwell Walk, FY3 7PA, Blackpool, UK",53.8280964,-3.0228728
"Flat 48, Pembroke Court",FY2 9PY,E,2022-08-06,Flat,65.0,Blackpool,"Flat 48, Pembroke Court, FY2 9PY, Blackpool, UK",53.8442919,-3.052783
"Second Floor Flat, 4 Windsor Avenue",FY4 1HN,E,2022-07-06,Flat,37.0,Blackpool,"Second Floor Flat, 4 Windsor Avenue, FY4 1HN, Blackpool, UK",53.7941127,-3.0521979
"119, Warbreck Drive",FY2 9QY,E,2016-01-03,House,175.0,Blackpool,"119, Warbreck Drive, FY2 9QY, Blackpool, UK",53.8389604,-3.050167
"Flat 1, 51 Topping Street",FY1 3AF,E,2019-04-03,Flat,109.0,Blackpool,"Flat 1, 51 Topping Street, FY1 3AF, Blackpool, UK",53.8192356,-3.0502153
"31, Gynn Avenue",FY1 2LD,F,2017-07-11,House,93.0,Blackpool,"31, Gynn Avenue, FY1 2LD, Blackpool, UK",53.8321352,-3.0543786
"67, Loftos Avenue",FY4 3HA,E,2016-12-01,House,60.0,Blackpool,"67, Loftos Avenue, FY4 3HA, Blackpool, UK",53.795072,-3.0341203
"55, Pedders Lane",FY4 3HY,E,2017-02-06,House,129.0,Blackpool,"55, Pedders Lane, FY4 3HY, Blackpool, UK",53.7916623,-3.0337569
"22, Beechwood Grove",FY2 0DZ,E,2016-12-04,House,67.0,Blackpool,"22, Beechwood Grove, FY2 0DZ, Blackpool, UK",53.8513579,-3.0281211
"Ground Floor and Basement Flat, 2a Brighton Avenue",FY4 1HL,G,2018-04-02,Flat,77.0,Blackpool,"Ground Floor and Basement Flat, 2a Brighton Avenue, FY4 1HL, Blackpool, UK",53.794427,-3.0514934
"Flat 3, 13, Vernon Avenue",FY3 9JF,E,2019-03-04,Flat,37.0,Blackpool,"Flat 3, 13, Vernon Avenue, FY3 9JF, Blackpool, UK",53.8098318,-3.0293549
"Flat 3  53, Warley Road",FY1 2JU,E,2021-05-08,Flat,27.0,Blackpool,"Flat 3  53, Warley Road, FY1 2JU, Blackpool, UK",53.83056209999999,-3.0521642
"85, Egerton Road",FY1 2NN,E,2015-10-11,House,138.0,Blackpool,"85, Egerton Road, FY1 2NN, Blackpool, UK",53.8260982,-3.0514792
"1, Teenadore Avenue",FY4 3JN,E,2017-06-03,House,58.0,Blackpool,"1, Teenadore Avenue, FY4 3JN, Blackpool, UK",53.7919244,-3.0329992
"186, Midgeland Road",FY4 5HH,F,2016-12-04,House,83.0,Blackpool,"186, Midgeland Road, FY4 5HH, Blackpool, UK",53.7866002,-3.0132199
"Flat 7, 14 Willshaw Road",FY2 9SH,E,2015-09-03,Flat,25.0,Blackpool,"Flat 7, 14 Willshaw Road, FY2 9SH, Blackpool, UK",53.8338683,-3.0531907
"Flat 1, 149 Reads Avenue",FY1 4HZ,E,2016-07-03,Flat,19.0,Blackpool,"Flat 1, 149 Reads Avenue, FY1 4HZ, Blackpool, UK",53.81514989999999,-3.0404164
"Kingslea, 9 School Road",FY4 5DX,E,2022-09-06,Bungalow,158.0,Blackpool,"Kingslea, 9 School Road, FY4 5DX, Blackpool, UK",53.77812369999999,-3.016077
"230, Whitegate Drive",FY3 9JL,E,2016-12-05,House,102.0,Blackpool,"230, Whitegate Drive, FY3 9JL, Blackpool, UK",53.8072544,-3.0301536
"Flat 5, 53 High Street",FY1 2BN,E,2018-11-01,Flat,28.0,Blackpool,"Flat 5, 53 High Street, FY1 2BN, Blackpool, UK",53.8228306,-3.0505275
"Flat 4, 33 Holmfield Road",FY2 9TB,E,2022-10-04,Flat,42.0,Blackpool,"Flat 4, 33 Holmfield Road, FY2 9TB, Blackpool, UK",53.83514479999999,-3.052104
"20, Worsley Avenue",FY4 2DH,E,2017-10-08,House,126.0,Blackpool,"20, Worsley Avenue, FY4 2DH, Blackpool, UK",53.79121139999999,-3.0451379
"5, Swindon Avenue",FY4 3DX,E,2016-12-02,House,107.0,Blackpool,"5, Swindon Avenue, FY4 3DX, Blackpool, UK",53.7966215,-3.0354519
"81, Blackpool Road",FY2 0HT,F,2018-06-11,House,111.0,Blackpool,"81, Blackpool Road, FY2 0HT, Blackpool, UK",53.8490322,-3.0380377
"148, Marsden Road",FY4 3DU,E,2016-11-10,House,87.0,Blackpool,"148, Marsden Road, FY4 3DU, Blackpool, UK",53.7973769,-3.0326267
3a Arlington Avenue,FY4 1EL,E,2022-04-05,Flat,61.0,Blackpool,"3a Arlington Avenue, FY4 1EL, Blackpool, UK",53.7911076,-3.0499789
"flat 2, 26a Rawcliffe street",FY4 1BY,E,2022-08-06,Flat,77.0,Blackpool,"flat 2, 26a Rawcliffe street, FY4 1BY, Blackpool, UK",53.7977668,-3.0530692
"17a, Pedders Lane",FY4 3HX,E,2015-12-01,Bungalow,77.0,Blackpool,"17a, Pedders Lane, FY4 3HX, Blackpool, UK",53.79102289999999,-3.0367411
